Ticker;Date;Field Name;Value
TSLA;18-09-20;Close Price;442,149994
TSLA;21-09-20;Close Price;449,390015
TSLA;22-09-20;Close Price;424,230011
TSLA;23-09-20;Close Price;380,359985
TSLA;24-09-20;Close Price;387,790009
TSLA;25-09-20;Close Price;407,339996
TSLA;28-09-20;Close Price;421,200012
TSLA;29-09-20;Close Price;419,070007
TSLA;30-09-20;Close Price;429,01001
TSLA;01-10-20;Close Price;448,160004
TSLA;02-10-20;Close Price;415,089996
TSLA;05-10-20;Close Price;425,679993
TSLA;06-10-20;Close Price;413,980011
TSLA;07-10-20;Close Price;425,299988
TSLA;08-10-20;Close Price;425,920013
TSLA;09-10-20;Close Price;434
TSLA;12-10-20;Close Price;442,299988
TSLA;13-10-20;Close Price;446,649994
TSLA;14-10-20;Close Price;461,299988
TSLA;15-10-20;Close Price;448,880005
TSLA;16-10-20;Close Price;439,670013
TSLA;19-10-20;Close Price;430,829987
TSLA;20-10-20;Close Price;421,940002
TSLA;21-10-20;Close Price;422,640015
TSLA;22-10-20;Close Price;425,790009
TSLA;23-10-20;Close Price;420,630005
TSLA;26-10-20;Close Price;420,279999
TSLA;27-10-20;Close Price;424,679993
TSLA;28-10-20;Close Price;406,019989
TSLA;29-10-20;Close Price;410,829987
TSLA;30-10-20;Close Price;388,040009
TSLA;02-11-20;Close Price;400,51001
TSLA;03-11-20;Close Price;423,899994
TSLA;04-11-20;Close Price;420,980011
TSLA;05-11-20;Close Price;438,089996
TSLA;06-11-20;Close Price;429,950012
TSLA;09-11-20;Close Price;421,26001
TSLA;10-11-20;Close Price;410,359985
TSLA;11-11-20;Close Price;417,130005
TSLA;12-11-20;Close Price;411,76001
TSLA;13-11-20;Close Price;408,5
TSLA;16-11-20;Close Price;408,089996
TSLA;17-11-20;Close Price;441,609985
TSLA;18-11-20;Close Price;486,640015
TSLA;19-11-20;Close Price;499,269989
TSLA;20-11-20;Close Price;489,609985
TSLA;23-11-20;Close Price;521,849976
TSLA;24-11-20;Close Price;555,380005
TSLA;25-11-20;Close Price;574
TSLA;27-11-20;Close Price;585,76001
TSLA;30-11-20;Close Price;567,599976
TSLA;01-12-20;Close Price;584,76001
TSLA;02-12-20;Close Price;568,820007
TSLA;03-12-20;Close Price;593,380005
TSLA;04-12-20;Close Price;599,039978
TSLA;07-12-20;Close Price;641,76001
TSLA;08-12-20;Close Price;649,880005
TSLA;09-12-20;Close Price;604,47998
TSLA;10-12-20;Close Price;627,070007
TSLA;11-12-20;Close Price;609,98999
TSLA;14-12-20;Close Price;639,830017
TSLA;15-12-20;Close Price;633,25
TSLA;16-12-20;Close Price;622,77002
TSLA;17-12-20;Close Price;655,900024
TSLA;18-12-20;Close Price;695
TSLA;21-12-20;Close Price;649,859985
TSLA;22-12-20;Close Price;640,340027
TSLA;23-12-20;Close Price;645,97998
TSLA;24-12-20;Close Price;661,77002
TSLA;28-12-20;Close Price;663,690002
TSLA;29-12-20;Close Price;665,98999
TSLA;30-12-20;Close Price;694,780029
TSLA;31-12-20;Close Price;705,669983
TSLA;04-01-21;Close Price;729,77002
TSLA;05-01-21;Close Price;735,109985
TSLA;06-01-21;Close Price;755,97998
TSLA;07-01-21;Close Price;816,039978
TSLA;08-01-21;Close Price;880,02002
TSLA;11-01-21;Close Price;811,190002
TSLA;12-01-21;Close Price;849,440002
TSLA;13-01-21;Close Price;854,409973
TSLA;14-01-21;Close Price;845
TSLA;15-01-21;Close Price;826,159973
TSLA;19-01-21;Close Price;844,549988
TSLA;20-01-21;Close Price;850,450012
TSLA;21-01-21;Close Price;844,98999
TSLA;22-01-21;Close Price;846,640015
TSLA;25-01-21;Close Price;880,799988
TSLA;26-01-21;Close Price;883,090027
TSLA;27-01-21;Close Price;864,159973
TSLA;28-01-21;Close Price;835,429993
TSLA;29-01-21;Close Price;793,530029
TSLA;01-02-21;Close Price;839,809998
TSLA;02-02-21;Close Price;872,789978
TSLA;03-02-21;Close Price;854,690002
TSLA;04-02-21;Close Price;849,98999
TSLA;05-02-21;Close Price;852,22998
TSLA;08-02-21;Close Price;863,419983
TSLA;09-02-21;Close Price;849,460022
TSLA;10-02-21;Close Price;804,820007
TSLA;11-02-21;Close Price;811,659973
TSLA;12-02-21;Close Price;816,119995
TSLA;16-02-21;Close Price;796,219971
TSLA;17-02-21;Close Price;798,150024
TSLA;18-02-21;Close Price;787,380005
TSLA;19-02-21;Close Price;781,299988
TSLA;22-02-21;Close Price;714,5
TSLA;23-02-21;Close Price;698,840027
TSLA;24-02-21;Close Price;742,02002
TSLA;25-02-21;Close Price;682,219971
TSLA;26-02-21;Close Price;675,5
TSLA;01-03-21;Close Price;718,429993
TSLA;02-03-21;Close Price;686,440002
TSLA;03-03-21;Close Price;653,200012
TSLA;04-03-21;Close Price;621,440002
TSLA;05-03-21;Close Price;597,950012
TSLA;08-03-21;Close Price;563
TSLA;09-03-21;Close Price;673,580017
TSLA;10-03-21;Close Price;668,059998
TSLA;11-03-21;Close Price;699,599976
TSLA;12-03-21;Close Price;693,72998
TSLA;15-03-21;Close Price;707,940002
TSLA;16-03-21;Close Price;676,880005
TSLA;17-03-21;Close Price;701,809998
TSLA;18-03-21;Close Price;653,159973
TSLA;19-03-21;Close Price;654,869995
TSLA;22-03-21;Close Price;670
TSLA;23-03-21;Close Price;662,159973
TSLA;24-03-21;Close Price;630,27002
TSLA;25-03-21;Close Price;640,390015
TSLA;26-03-21;Close Price;618,710022
TSLA;29-03-21;Close Price;611,289978
TSLA;30-03-21;Close Price;635,619995
TSLA;31-03-21;Close Price;667,929993
TSLA;01-04-21;Close Price;661,75
TSLA;05-04-21;Close Price;691,049988
